id,earmark_id,raw_name,crp_id,standardized_name,chamber,party,state,district
55237,32043,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
55562,32216,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
59156,34125,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
60157,34788,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
61400,35540,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
61903,35854,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
64111,37247,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
12455,6250,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
12747,6463,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13217,6758,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13222,6762,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13225,6763,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13232,6768,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13234,6769,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13237,6770,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13242,6772,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13250,6779,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13253,6780,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13257,6782,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13260,6783,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13263,6784,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13274,6789,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13278,6790,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13815,7126,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13819,7128,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13825,7131,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13828,7132,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13832,7134,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13834,7135,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13837,7137,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13840,7138,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13843,7139,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13847,7141,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13852,7143,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
14382,7454,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
14389,7458,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
18316,9982,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
18350,10011,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
19535,10889,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
19553,10893,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
19597,10920,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
19625,10943,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
20355,11479,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
21212,12066,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
23255,13450,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
23489,13577,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
23646,13688,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
27156,15719,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
34888,20296,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
34893,20298,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
34896,20299,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
34901,20301,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
34905,20302,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
36067,20784,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
36918,21190,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
38333,22001,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
38342,22004,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
39024,22271,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
40251,23009,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
41178,23518,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
41181,23519,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
41511,23699,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
43326,24702,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
46806,26761,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
46824,26773,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
47698,27313,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
47999,27466,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
51696,29827,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
51698,29828,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
53387,30823,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
54005,31243,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
54622,31660,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
55568,32217,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
57230,33096,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
57246,33107,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
57247,33108,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
57248,33109,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
58992,34078,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
59211,34159,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
59257,34180,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
60875,35215,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
26039,15060,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
26106,15104,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
27438,15894,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
27810,16108,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
31033,17984,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
33458,19452,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
33906,19702,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
34872,20293,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
34876,20294,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
34884,20295,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
35997,20755,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
38057,21862,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
42774,24386,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
45102,25680,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
47987,27459,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
48027,27484,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
48532,27824,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
48831,28003,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
50073,28756,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
50506,29040,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
52417,30293,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
54061,31285,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
55775,32348,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
56695,32775,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
59605,34424,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
62532,36264,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
6463,2894,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
9401,4471,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
9779,4665,Brown,N00003535,Sherrod Brown,s,D,OH,
9818,4681,Brown,N00003535,Sherrod Brown,s,D,OH,
7642,3523,Brown,N00003535,Sherrod Brown,s,D,OH,
7970,3725,Brown,N00003535,Sherrod Brown,s,D,OH,
20723,11769,Brown,N00003535,Sherrod Brown,s,D,OH,
16671,8851,Brown,N00003535,Sherrod Brown,s,D,OH,
16680,8857,Brown,N00003535,Sherrod Brown,s,D,OH,
20493,11579,Brown,N00003535,Sherrod Brown,s,D,OH,
21262,12068,Brown,N00003535,Sherrod Brown,s,D,OH,
21625,12277,Brown,N00003535,Sherrod Brown,s,D,OH,
10473,5063,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10476,5064,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10479,5065,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10483,5068,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10485,5069,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10489,5071,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10490,5072,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10492,5074,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10493,5075,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10494,5076,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10495,5077,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10499,5078,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10507,5080,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
24321,14046,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
37059,21269,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
37064,21270,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
37067,21271,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
37070,21272,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
37077,21274,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
37082,21277,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
42002,23956,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
25061,14517,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
29047,16787,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
37696,21645,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10468,5061,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,
10486,5070,Knollenberg,N00004045,Joe Knollenberg,h,R,MI,9
54204,31400,Risch,N00029441,James E Risch,s,R,ID,
59715,34475,Risch,N00029441,James E Risch,s,R,ID,
52748,30476,Risch,N00029441,James E Risch,s,R,ID,
52751,30477,Risch,N00029441,James E Risch,s,R,ID,
52754,30478,Risch,N00029441,James E Risch,s,R,ID,
52757,30479,Risch,N00029441,James E Risch,s,R,ID,
52760,30480,Risch,N00029441,James E Risch,s,R,ID,
54263,31433,Risch,N00029441,James E Risch,s,R,ID,
58381,33806,Risch,N00029441,James E Risch,s,R,ID,
58398,33815,Risch,N00029441,James E Risch,s,R,ID,
63155,36606,Risch,N00029441,James E Risch,s,R,ID,
46419,26500,Risch,N00029441,James E Risch,s,R,ID,
46553,26607,Risch,N00029441,James E Risch,s,R,ID,
46760,26730,Risch,N00029441,James E Risch,s,R,ID,
50065,28751,Risch,N00029441,James E Risch,s,R,ID,
52582,30392,Risch,N00029441,James E Risch,s,R,ID,
54682,31700,Risch,N00029441,James E Risch,s,R,ID,
59089,34094,Risch,N00029441,James E Risch,s,R,ID,
60221,34831,Risch,N00029441,James E Risch,s,R,ID,
48790,27975,Risch,N00029441,James E Risch,s,R,ID,
48822,27999,Risch,N00029441,James E Risch,s,R,ID,
48824,28000,Risch,N00029441,James E Risch,s,R,ID,
51853,29924,Risch,N00029441,James E Risch,s,R,ID,
52701,30451,Risch,N00029441,James E Risch,s,R,ID,
52736,30470,Risch,N00029441,James E Risch,s,R,ID,
52739,30471,Risch,N00029441,James E Risch,s,R,ID,
52742,30473,Risch,N00029441,James E Risch,s,R,ID,
52745,30475,Risch,N00029441,James E Risch,s,R,ID,
47422,27176,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
48678,27911,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
50743,29174,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
52216,30168,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
55736,32323,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
59639,34442,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
59643,34445,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
60761,35147,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
61062,35355,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
61440,35578,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
62106,35989,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
62542,36269,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
62816,36421,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
63431,36805,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6569,2965,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6571,2966,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6572,2967,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6573,2968,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6574,2969,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6575,2970,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6580,2973,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6582,2974,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6586,2975,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6587,2976,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6588,2977,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6589,2978,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6591,2979,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6614,2992,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
6619,2993,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
25684,14915,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
26818,15495,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
27649,16016,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
37517,21522,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
40760,23279,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
40761,23280,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
41112,23479,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
47344,27128,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
50106,28779,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
59644,34446,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
60762,35148,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
60763,35149,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
63439,36810,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
63521,36857,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
63554,36889,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
25783,14979,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
28207,16332,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
30270,17533,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
32285,18693,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
55659,32278,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
59730,34481,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
61874,35835,Emerson,N00005090,Jo Ann Emerson,h,R,MO,
23920,13832,Walberg,N00026368,Tim Walberg,h,R,MI,
24056,13895,Walberg,N00026368,Tim Walberg,h,R,MI,
41258,23564,Walberg,N00026368,Tim Walberg,h,R,MI,
11672,5825,Matsui,N00027459,Doris O Matsui,h,D,CA,
11673,5826,Matsui,N00027459,Doris O Matsui,h,D,CA,
11674,5827,Matsui,N00027459,Doris O Matsui,h,D,CA,
11675,5828,Matsui,N00027459,Doris O Matsui,h,D,CA,
60712,35122,Matsui,N00027459,Doris O Matsui,h,D,CA,
6063,2675,Donnelly,N00026586,Joe Donnelly,h,D,"",
63612,36940,Burris,N00015389,Roland Burris,s,"","",
45260,25758,Burris,N00015389,Roland Burris,s,D,IL,
62067,35960,Burris,N00015389,Roland Burris,s,D,IL,
62529,36263,Burris,N00015389,Roland Burris,s,D,IL,
4173,1824,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
4175,1825,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
4183,1827,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
24972,14452,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
25305,14657,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
37650,21621,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
46742,26714,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
46744,26717,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
47021,26889,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
47433,27182,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
51657,29807,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
51874,29937,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
53749,31056,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
30477,17671,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
31556,18291,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
53726,31040,Cleaver,N00026790,Emanuel Cleaver,h,D,MO,
59052,34080,Ross,N00009571,Mike Ross,h,"","",
52414,30292,Kirk,"",Kirk,s,D,MA,
54472,31564,Kirk,"",Kirk,s,D,MA,
62796,36409,Kirk,"",Kirk,s,D,MA,
63942,37141,Kirk,"",Kirk,s,D,MA,
20702,11756,Byrd,N00002200,Robert C Byrd,s,D,WV,
20829,11849,Byrd,N00002200,Robert C Byrd,s,D,WV,
20990,11976,Byrd,N00002200,Robert C Byrd,s,D,WV,
21051,12017,Byrd,N00002200,Robert C Byrd,s,D,WV,
21134,12059,Byrd,N00002200,Robert C Byrd,s,D,WV,
21768,12387,Byrd,N00002200,Robert C Byrd,s,D,WV,
22178,12691,Byrd,N00002200,Robert C Byrd,s,D,WV,
22266,12748,Byrd,N00002200,Robert C Byrd,s,D,WV,
22345,12808,Byrd,N00002200,Robert C Byrd,s,D,WV,
22467,12915,Byrd,N00002200,Robert C Byrd,s,D,WV,
22513,12929,Byrd,N00002200,Robert C Byrd,s,D,WV,
23191,13418,Byrd,N00002200,Robert C Byrd,s,D,WV,
25906,14995,Byrd,N00002200,Robert C Byrd,s,D,WV,
27976,16193,Byrd,N00002200,Robert C Byrd,s,D,WV,
28285,16358,Byrd,N00002200,Robert C Byrd,s,D,WV,
33014,19148,Byrd,N00002200,Robert C Byrd,s,D,WV,
33016,19149,Byrd,N00002200,Robert C Byrd,s,D,WV,
33017,19151,Byrd,N00002200,Robert C Byrd,s,D,WV,
34178,19870,Byrd,N00002200,Robert C Byrd,s,D,WV,
35620,20699,Byrd,N00002200,Robert C Byrd,s,D,WV,
37383,21457,Byrd,N00002200,Robert C Byrd,s,D,WV,
38252,21957,Byrd,N00002200,Robert C Byrd,s,D,WV,
39419,22496,Byrd,N00002200,Robert C Byrd,s,D,WV,
41523,23705,Byrd,N00002200,Robert C Byrd,s,D,WV,
43352,24706,Byrd,N00002200,Robert C Byrd,s,D,WV,
47294,27083,Byrd,N00002200,Robert C Byrd,s,D,WV,
49100,28182,Byrd,N00002200,Robert C Byrd,s,D,WV,
50593,29104,Byrd,N00002200,Robert C Byrd,s,D,WV,
51271,29535,Byrd,N00002200,Robert C Byrd,s,D,WV,
51998,30014,Byrd,N00002200,Robert C Byrd,s,D,WV,
52139,30117,Byrd,N00002200,Robert C Byrd,s,D,WV,
53611,30965,Byrd,N00002200,Robert C Byrd,s,D,WV,
53810,31100,Byrd,N00002200,Robert C Byrd,s,D,WV,
54598,31642,Byrd,N00002200,Robert C Byrd,s,D,WV,
59493,34348,Byrd,N00002200,Robert C Byrd,s,D,WV,
62213,36069,Byrd,N00002200,Robert C Byrd,s,D,WV,
63816,37052,Byrd,N00002200,Robert C Byrd,s,D,WV,
20365,11489,Byrd,N00002200,Robert C Byrd,s,D,WV,
20366,11490,Byrd,N00002200,Robert C Byrd,s,D,WV,
20392,11508,Byrd,N00002200,Robert C Byrd,s,D,WV,
20428,11538,Byrd,N00002200,Robert C Byrd,s,D,WV,
20602,11678,Byrd,N00002200,Robert C Byrd,s,D,WV,
20607,11682,Byrd,N00002200,Robert C Byrd,s,D,WV,
20641,11713,Byrd,N00002200,Robert C Byrd,s,D,WV,
20777,11807,Byrd,N00002200,Robert C Byrd,s,D,WV,
21575,12240,Byrd,N00002200,Robert C Byrd,s,D,WV,
22727,13108,Byrd,N00002200,Robert C Byrd,s,D,WV,
22728,13109,Byrd,N00002200,Robert C Byrd,s,D,WV,
22729,13110,Byrd,N00002200,Robert C Byrd,s,D,WV,
22730,13111,Byrd,N00002200,Robert C Byrd,s,D,WV,
22733,13114,Byrd,N00002200,Robert C Byrd,s,D,WV,
22734,13115,Byrd,N00002200,Robert C Byrd,s,D,WV,
22735,13116,Byrd,N00002200,Robert C Byrd,s,D,WV,
22736,13117,Byrd,N00002200,Robert C Byrd,s,D,WV,
22749,13130,Byrd,N00002200,Robert C Byrd,s,D,WV,
22753,13134,Byrd,N00002200,Robert C Byrd,s,D,WV,
22754,13135,Byrd,N00002200,Robert C Byrd,s,D,WV,
22755,13136,Byrd,N00002200,Robert C Byrd,s,D,WV,
22763,13142,Byrd,N00002200,Robert C Byrd,s,D,WV,
23433,13550,Byrd,N00002200,Robert C Byrd,s,D,WV,
23907,13826,Byrd,N00002200,Robert C Byrd,s,D,WV,
23908,13827,Byrd,N00002200,Robert C Byrd,s,D,WV,
24838,14372,Byrd,N00002200,Robert C Byrd,s,D,WV,
24839,14373,Byrd,N00002200,Robert C Byrd,s,D,WV,
25444,14763,Byrd,N00002200,Robert C Byrd,s,D,WV,
25642,14884,Byrd,N00002200,Robert C Byrd,s,D,WV,
27722,16056,Byrd,N00002200,Robert C Byrd,s,D,WV,
28145,16300,Byrd,N00002200,Robert C Byrd,s,D,WV,
29102,16822,Byrd,N00002200,Robert C Byrd,s,D,WV,
29125,16837,Byrd,N00002200,Robert C Byrd,s,D,WV,
30574,17722,Byrd,N00002200,Robert C Byrd,s,D,WV,
32424,18820,Byrd,N00002200,Robert C Byrd,s,D,WV,
32943,19093,Byrd,N00002200,Robert C Byrd,s,D,WV,
32944,19094,Byrd,N00002200,Robert C Byrd,s,D,WV,
32945,19095,Byrd,N00002200,Robert C Byrd,s,D,WV,
33447,19449,Byrd,N00002200,Robert C Byrd,s,D,WV,
34205,19890,Byrd,N00002200,Robert C Byrd,s,D,WV,
34206,19891,Byrd,N00002200,Robert C Byrd,s,D,WV,
34210,19895,Byrd,N00002200,Robert C Byrd,s,D,WV,
35701,20727,Byrd,N00002200,Robert C Byrd,s,D,WV,
37199,21350,Byrd,N00002200,Robert C Byrd,s,D,WV,
37200,21351,Byrd,N00002200,Robert C Byrd,s,D,WV,
37203,21359,Byrd,N00002200,Robert C Byrd,s,D,WV,
37225,21368,Byrd,N00002200,Robert C Byrd,s,D,WV,
38253,21958,Byrd,N00002200,Robert C Byrd,s,D,WV,
40405,23095,Byrd,N00002200,Robert C Byrd,s,D,WV,
40473,23120,Byrd,N00002200,Robert C Byrd,s,D,WV,
41619,23767,Byrd,N00002200,Robert C Byrd,s,D,WV,
42498,24236,Byrd,N00002200,Robert C Byrd,s,D,WV,
44193,25167,Byrd,N00002200,Robert C Byrd,s,D,WV,
44194,25168,Byrd,N00002200,Robert C Byrd,s,D,WV,
44195,25169,Byrd,N00002200,Robert C Byrd,s,D,WV,
44197,25170,Byrd,N00002200,Robert C Byrd,s,D,WV,
44198,25171,Byrd,N00002200,Robert C Byrd,s,D,WV,
44199,25172,Byrd,N00002200,Robert C Byrd,s,D,WV,
44201,25174,Byrd,N00002200,Robert C Byrd,s,D,WV,
44204,25177,Byrd,N00002200,Robert C Byrd,s,D,WV,
44593,25397,Byrd,N00002200,Robert C Byrd,s,D,WV,
44594,25398,Byrd,N00002200,Robert C Byrd,s,D,WV,
45254,25756,Byrd,N00002200,Robert C Byrd,s,D,WV,
45375,25817,Byrd,N00002200,Robert C Byrd,s,D,WV,
45609,25986,Byrd,N00002200,Robert C Byrd,s,D,WV,
45616,25991,Byrd,N00002200,Robert C Byrd,s,D,WV,
45758,26081,Byrd,N00002200,Robert C Byrd,s,D,WV,
45759,26082,Byrd,N00002200,Robert C Byrd,s,D,WV,
46615,26638,Byrd,N00002200,Robert C Byrd,s,D,WV,
48911,28069,Byrd,N00002200,Robert C Byrd,s,D,WV,
48929,28087,Byrd,N00002200,Robert C Byrd,s,D,WV,
49114,28192,Byrd,N00002200,Robert C Byrd,s,D,WV,
49256,28261,Byrd,N00002200,Robert C Byrd,s,D,WV,
50005,28696,Byrd,N00002200,Robert C Byrd,s,D,WV,
50932,29297,Byrd,N00002200,Robert C Byrd,s,D,WV,
52006,30020,Byrd,N00002200,Robert C Byrd,s,D,WV,
52602,30402,Byrd,N00002200,Robert C Byrd,s,D,WV,
53097,30669,Byrd,N00002200,Robert C Byrd,s,D,WV,
53115,30679,Byrd,N00002200,Robert C Byrd,s,D,WV,
53612,30966,Byrd,N00002200,Robert C Byrd,s,D,WV,
53613,30967,Byrd,N00002200,Robert C Byrd,s,D,WV,
53614,30968,Byrd,N00002200,Robert C Byrd,s,D,WV,
53615,30969,Byrd,N00002200,Robert C Byrd,s,D,WV,
57460,33234,Byrd,N00002200,Robert C Byrd,s,D,WV,
57465,33243,Byrd,N00002200,Robert C Byrd,s,D,WV,
57613,33335,Byrd,N00002200,Robert C Byrd,s,D,WV,
59537,34379,Byrd,N00002200,Robert C Byrd,s,D,WV,
63818,37054,Byrd,N00002200,Robert C Byrd,s,D,WV,
63819,37055,Byrd,N00002200,Robert C Byrd,s,D,WV,
63820,37056,Byrd,N00002200,Robert C Byrd,s,D,WV,
63821,37057,Byrd,N00002200,Robert C Byrd,s,D,WV,
63825,37062,Byrd,N00002200,Robert C Byrd,s,D,WV,
63893,37108,Byrd,N00002200,Robert C Byrd,s,D,WV,
63930,37132,Byrd,N00002200,Robert C Byrd,s,D,WV,
64107,37247,Byrd,N00002200,Robert C Byrd,s,D,WV,
64289,37355,Byrd,N00002200,Robert C Byrd,s,D,WV,
19204,10646,Byrd,N00002200,Robert C Byrd,s,D,WV,
21883,12476,Byrd,N00002200,Robert C Byrd,s,D,WV,
22265,12747,Byrd,N00002200,Robert C Byrd,s,D,WV,
24975,14456,Byrd,N00002200,Robert C Byrd,s,D,WV,
27617,15999,Byrd,N00002200,Robert C Byrd,s,D,WV,
29530,17089,Byrd,N00002200,Robert C Byrd,s,D,WV,
29593,17121,Byrd,N00002200,Robert C Byrd,s,D,WV,
30475,17669,Byrd,N00002200,Robert C Byrd,s,D,WV,
31185,18074,Byrd,N00002200,Robert C Byrd,s,D,WV,
32665,18933,Byrd,N00002200,Robert C Byrd,s,D,WV,
33759,19629,Byrd,N00002200,Robert C Byrd,s,D,WV,
36538,20973,Byrd,N00002200,Robert C Byrd,s,D,WV,
50015,28719,Byrd,N00002200,Robert C Byrd,s,D,WV,
51523,29710,Byrd,N00002200,Robert C Byrd,s,D,WV,
51831,29908,Byrd,N00002200,Robert C Byrd,s,D,WV,
53716,31031,Byrd,N00002200,Robert C Byrd,s,D,WV,
54243,31426,Byrd,N00002200,Robert C Byrd,s,D,WV,
54276,31445,Byrd,N00002200,Robert C Byrd,s,D,WV,
54533,31600,Byrd,N00002200,Robert C Byrd,s,D,WV,
18903,10446,Byrd,N00002200,Robert C Byrd,s,D,WV,
